date,accident_num,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 이슬점온도(°C),year,month,day,측정소명,O3,PM10,PM2.5,season,요일,workday
2020-08-24,0.0,27.4,0.0,1.1,75.8,22.4,2020,8,24,한솔동,0,0,0,summer,월요일,0
2020-08-25,1.0,29.1,0.0,1.1,71.0,22.7,2020,8,25,한솔동,0,0,1,summer,화요일,0
2020-08-26,0.0,28.9,1.5,3.1,70.9,22.8,2020,8,26,한솔동,0,0,0,summer,수요일,0
2020-08-27,1.0,27.8,20.0,2.1,81.0,24.0,2020,8,27,한솔동,1,0,0,summer,목요일,0
2020-08-28,1.0,27.8,71.3,1.2,82.1,24.1,2020,8,28,한솔동,0,0,0,summer,금요일,0
2020-08-29,1.0,26.2,28.3,1.1,90.0,24.3,2020,8,29,한솔동,0,0,0,summer,토요일,1
2020-08-30,0.0,27.0,33.1,1.0,87.5,24.6,2020,8,30,한솔동,0,0,0,summer,일요일,1
2020-08-31,0.0,26.7,0.1,2.3,77.8,22.3,2020,8,31,한솔동,0,0,0,summer,월요일,0
2020-09-01,0.0,26.6,0.0,2.0,70.1,20.6,2020,9,1,한솔동,1,0,0,fall,화요일,0
2020-09-02,0.0,24.2,28.9,2.1,92.4,22.8,2020,9,2,한솔동,0,0,0,fall,수요일,0
2020-09-03,0.0,22.9,50.0,3.3,79.0,18.8,2020,9,3,한솔동,1,0,0,fall,목요일,0
2020-09-04,0.0,23.4,0.0,1.6,70.3,17.4,2020,9,4,한솔동,1,1,1,fall,금요일,0
2020-09-05,1.0,21.9,0.0,1.3,74.5,16.8,2020,9,5,한솔동,1,1,1,fall,토요일,1
2020-09-06,0.0,20.7,16.3,1.8,79.6,16.9,2020,9,6,한솔동,1,0,0,fall,일요일,1
2020-09-07,0.0,19.1,45.2,3.4,88.0,17.0,2020,9,7,한솔동,1,0,0,fall,월요일,0
2020-09-08,1.0,23.4,0.0,1.9,73.5,18.1,2020,9,8,한솔동,1,1,1,fall,화요일,0
2020-09-09,0.0,21.3,7.1,1.3,81.9,17.9,2020,9,9,한솔동,1,0,0,fall,수요일,0
2020-09-10,2.0,22.1,0.0,0.8,79.8,18.0,2020,9,10,한솔동,1,0,0,fall,목요일,0
2020-09-11,2.0,21.4,3.6,1.4,80.3,17.7,2020,9,11,한솔동,0,0,1,fall,금요일,0
2020-09-12,0.0,19.0,9.9,1.4,89.0,17.1,2020,9,12,한솔동,1,0,0,fall,토요일,1
2020-09-13,0.0,21.0,0.0,1.2,71.9,15.3,2020,9,13,한솔동,0,0,0,fall,일요일,1
2020-09-14,0.0,20.9,0.0,1.1,77.1,16.3,2020,9,14,한솔동,0,0,0,fall,월요일,0
2020-09-15,0.0,21.7,0.0,0.9,80.0,17.7,2020,9,15,한솔동,0,0,0,fall,화요일,0
2020-09-16,1.0,20.6,3.0,0.9,93.5,19.5,2020,9,16,한솔동,0,0,0,fall,수요일,0
2020-09-17,0.0,20.7,7.3,1.0,90.5,19.0,2020,9,17,한솔동,1,0,0,fall,목요일,0
2020-09-18,0.0,19.9,0.0,1.2,73.9,14.3,2020,9,18,한솔동,1,0,0,fall,금요일,0
2020-09-19,1.0,19.0,0.0,1.4,77.1,14.6,2020,9,19,한솔동,1,0,0,fall,토요일,1
2020-09-20,0.0,17.8,0.0,1.6,69.4,10.7,2020,9,20,한솔동,0,0,0,fall,일요일,1
2020-09-21,0.0,17.4,0.0,0.9,68.4,10.8,2020,9,21,한솔동,0,0,0,fall,월요일,0
2020-09-22,0.0,19.1,0.0,1.6,62.6,11.5,2020,9,22,한솔동,0,0,0,fall,화요일,0
2020-09-23,0.0,18.5,0.0,1.5,66.1,11.9,2020,9,23,한솔동,0,0,0,fall,수요일,0
2020-09-24,0.0,20.2,0.0,1.8,63.0,12.6,2020,9,24,한솔동,0,0,0,fall,목요일,0
2020-09-25,0.0,20.0,0.0,1.6,63.9,12.6,2020,9,25,한솔동,0,0,0,fall,금요일,0
2020-09-26,0.0,19.4,0.0,1.7,60.5,11.3,2020,9,26,한솔동,1,0,0,fall,토요일,1
2020-09-27,0.0,19.0,0.0,1.0,68.1,12.4,2020,9,27,한솔동,0,0,0,fall,일요일,1
2020-09-28,0.0,18.2,0.0,0.9,69.3,11.7,2020,9,28,한솔동,0,0,0,fall,월요일,0
2020-09-29,0.0,18.2,0.0,1.2,70.0,12.0,2020,9,29,한솔동,1,0,0,fall,화요일,0
2020-09-30,0.0,18.6,0.0,0.8,76.5,13.8,2020,9,30,한솔동,0,0,1,fall,수요일,1
2020-10-01,0.0,19.2,0.0,1.1,74.6,14.2,2020,10,1,한솔동,1,0,1,fall,목요일,1
2020-10-02,0.0,19.5,0.0,1.1,73.3,14.1,2020,10,2,한솔동,1,0,0,fall,금요일,1
2020-10-03,1.0,18.9,5.9,0.9,89.8,17.1,2020,10,3,한솔동,1,0,0,fall,토요일,1
2020-10-04,1.0,17.2,0.3,1.6,75.3,12.4,2020,10,4,한솔동,1,0,0,fall,일요일,1
2020-10-05,0.0,13.1,0.0,1.7,60.3,5.1,2020,10,5,한솔동,0,0,0,fall,월요일,0
2020-10-06,0.0,13.3,0.0,1.2,63.8,5.5,2020,10,6,한솔동,0,0,0,fall,화요일,0
2020-10-07,0.0,15.8,0.0,1.3,62.0,7.9,2020,10,7,한솔동,0,0,0,fall,수요일,0
2020-10-08,0.0,17.2,0.0,2.2,50.4,5.8,2020,10,8,한솔동,1,0,0,fall,목요일,0
2020-10-09,0.0,17.2,0.0,2.4,52.8,7.1,2020,10,9,한솔동,1,0,0,fall,금요일,1
2020-10-10,0.0,16.7,0.0,1.3,61.8,8.9,2020,10,10,한솔동,1,0,0,fall,토요일,1
2020-10-11,0.0,16.2,0.0,1.1,74.3,11.3,2020,10,11,한솔동,0,0,0,fall,일요일,1
2020-10-12,0.0,16.0,0.2,1.2,76.1,11.3,2020,10,12,한솔동,0,0,1,fall,월요일,0
2020-10-13,0.0,11.7,0.0,1.1,68.1,4.9,2020,10,13,한솔동,0,0,0,fall,화요일,0
2020-10-14,3.0,11.6,0.0,1.2,66.9,4.9,2020,10,14,한솔동,0,0,0,fall,수요일,0
2020-10-15,4.0,10.8,0.0,1.1,55.5,1.0,2020,10,15,한솔동,0,1,0,fall,목요일,0
2020-10-16,1.0,10.8,0.0,0.5,72.8,5.7,2020,10,16,한솔동,0,1,1,fall,금요일,0
2020-10-17,0.0,12.1,0.0,1.0,68.9,5.8,2020,10,17,한솔동,0,1,1,fall,토요일,1
2020-10-18,0.0,11.4,0.0,1.0,69.3,4.9,2020,10,18,한솔동,0,0,1,fall,일요일,1
2020-10-19,0.0,12.7,0.0,0.8,69.1,6.2,2020,10,19,한솔동,0,1,1,fall,월요일,0
2020-10-20,0.0,12.9,0.0,0.6,74.4,7.6,2020,10,20,한솔동,0,1,1,fall,화요일,0
2020-10-21,0.0,12.9,0.0,0.6,78.4,8.9,2020,10,21,한솔동,0,1,1,fall,수요일,0
2020-10-22,0.0,12.7,0.0,1.4,71.0,7.1,2020,10,22,한솔동,0,1,1,fall,목요일,0
2020-10-23,0.0,9.5,0.0,1.8,55.4,0.5,2020,10,23,한솔동,0,0,0,fall,금요일,0
2020-10-24,0.0,8.0,0.0,1.7,58.4,-1.0,2020,10,24,한솔동,0,0,0,fall,토요일,1
2020-10-25,0.0,10.6,0.0,1.0,66.9,4.0,2020,10,25,한솔동,0,0,0,fall,일요일,1
2020-10-26,0.0,11.3,0.0,0.7,68.4,5.0,2020,10,26,한솔동,0,1,1,fall,월요일,0
2020-10-27,3.0,12.3,0.0,0.7,72.6,6.9,2020,10,27,한솔동,0,1,2,fall,화요일,0
2020-10-28,0.0,13.0,0.0,1.2,59.3,4.0,2020,10,28,한솔동,0,1,2,fall,수요일,0
2020-10-29,0.0,9.1,0.0,0.9,53.4,-0.8,2020,10,29,한솔동,0,0,0,fall,목요일,0
2020-10-30,0.0,10.2,0.0,0.6,60.6,1.9,2020,10,30,한솔동,0,1,1,fall,금요일,0
2020-10-31,0.0,12.7,0.0,0.8,60.8,4.7,2020,10,31,한솔동,0,1,1,fall,토요일,1
2020-11-01,0.0,11.9,5.1,1.0,86.1,9.5,2020,11,1,한솔동,0,0,0,fall,일요일,1
2020-11-02,2.0,10.7,0.0,1.3,60.9,0.8,2020,11,2,한솔동,0,0,0,fall,월요일,0
2020-11-03,0.0,5.9,0.1,2.7,49.9,-4.2,2020,11,3,한솔동,0,0,0,fall,화요일,0
2020-11-04,3.0,4.0,0.0,1.2,54.3,-5.9,2020,11,4,한솔동,0,0,0,fall,수요일,0
2020-11-05,2.0,7.5,0.0,0.7,60.4,-0.3,2020,11,5,한솔동,0,1,1,fall,목요일,0
2020-11-06,2.0,11.2,0.3,0.6,71.4,6.0,2020,11,6,한솔동,0,1,2,fall,금요일,0
2020-11-07,0.0,13.2,0.0,1.1,64.3,5.5,2020,11,7,한솔동,0,1,1,fall,토요일,1
2020-11-08,1.0,8.9,0.0,2.2,47.6,-4.3,2020,11,8,한솔동,0,1,1,fall,일요일,1
2020-11-09,0.0,6.5,0.0,1.2,45.5,-5.5,2020,11,9,한솔동,0,0,0,fall,월요일,0
2020-11-10,0.0,7.6,0.0,1.5,51.4,-2.8,2020,11,10,한솔동,0,0,0,fall,화요일,0
2020-11-11,0.0,7.9,0.0,0.5,57.3,-1.0,2020,11,11,한솔동,0,1,1,fall,수요일,0
2020-11-12,1.0,9.2,0.0,0.6,58.0,0.3,2020,11,12,한솔동,0,1,1,fall,목요일,0
2020-11-13,1.0,9.7,0.0,0.6,71.3,4.3,2020,11,13,한솔동,0,1,2,fall,금요일,0
2020-11-14,2.0,10.2,0.0,0.7,69.8,3.9,2020,11,14,한솔동,0,1,2,fall,토요일,1
2020-11-15,0.0,11.0,0.0,0.8,69.4,5.1,2020,11,15,한솔동,0,1,2,fall,일요일,1
2020-11-16,1.0,10.9,0.0,0.5,74.5,6.0,2020,11,16,한솔동,0,2,2,fall,월요일,0
2020-11-17,3.0,15.0,2.9,0.8,73.1,9.8,2020,11,17,한솔동,0,1,2,fall,화요일,0
2020-11-18,0.0,15.8,3.3,0.8,91.1,14.3,2020,11,18,한솔동,0,0,1,fall,수요일,0
2020-11-19,0.0,15.8,32.1,2.4,81.5,12.6,2020,11,19,한솔동,0,0,0,fall,목요일,0
2020-11-20,1.0,5.8,0.0,2.1,71.9,1.1,2020,11,20,한솔동,0,0,0,fall,금요일,0
2020-11-21,0.0,7.8,0.0,1.6,61.4,0.6,2020,11,21,한솔동,0,0,0,fall,토요일,1
2020-11-22,0.0,7.1,6.3,1.6,77.5,3.2,2020,11,22,한솔동,0,0,0,fall,일요일,1
2020-11-23,0.0,3.3,0.0,1.7,57.5,-4.6,2020,11,23,한솔동,0,0,0,fall,월요일,0
2020-11-24,0.0,4.1,0.0,1.0,47.6,-6.6,2020,11,24,한솔동,0,0,1,fall,화요일,0
2020-11-25,0.0,4.7,0.0,1.1,61.8,-2.6,2020,11,25,한솔동,0,1,1,fall,수요일,0
2020-11-26,0.0,6.2,0.0,0.9,60.3,-2.3,2020,11,26,한솔동,0,1,2,fall,목요일,0
2020-11-27,0.0,4.8,0.0,1.5,61.0,-2.3,2020,11,27,한솔동,0,1,1,fall,금요일,0
2020-11-28,0.0,2.3,0.0,2.0,50.1,-7.6,2020,11,28,한솔동,0,0,0,fall,토요일,1
2020-11-29,0.0,1.5,0.0,1.2,64.4,-4.5,2020,11,29,한솔동,0,0,0,fall,일요일,1
2020-11-30,0.0,0.9,0.0,1.2,64.1,-5.5,2020,11,30,한솔동,0,0,1,fall,월요일,0
2020-12-01,0.0,1.0,0.0,1.0,51.0,-9.1,2020,12,1,한솔동,0,1,1,winter,화요일,0
2020-12-02,1.0,3.2,0.0,1.2,42.3,-8.9,2020,12,2,한솔동,0,0,1,winter,수요일,0
2020-12-03,0.0,1.5,0.0,1.4,50.5,-7.8,2020,12,3,한솔동,0,0,1,winter,목요일,0
2020-12-04,0.0,-0.3,0.0,1.0,60.5,-7.4,2020,12,4,한솔동,0,0,1,winter,금요일,0
2020-12-05,1.0,0.0,0.0,0.6,78.9,-3.3,2020,12,5,한솔동,0,1,1,winter,토요일,1
2020-12-06,0.0,2.7,0.0,0.7,73.6,-2.0,2020,12,6,한솔동,0,1,1,winter,일요일,1
2020-12-07,0.0,3.1,0.0,1.4,65.3,-3.0,2020,12,7,한솔동,0,1,2,winter,월요일,0
2020-12-08,0.0,0.4,0.0,1.0,55.9,-7.7,2020,12,8,한솔동,0,1,1,winter,화요일,0
2020-12-09,0.0,0.8,0.0,0.7,55.6,-7.6,2020,12,9,한솔동,0,1,1,winter,수요일,0
2020-12-10,2.0,5.2,0.0,0.7,62.0,-1.7,2020,12,10,한솔동,0,1,2,winter,목요일,0
2020-12-11,2.0,5.9,0.0,0.8,66.8,-0.4,2020,12,11,한솔동,0,1,2,winter,금요일,0
2020-12-12,0.0,3.7,0.0,2.0,41.3,-8.9,2020,12,12,한솔동,0,1,1,winter,토요일,1
2020-12-13,0.0,-0.1,0.7,1.8,66.5,-5.7,2020,12,13,한솔동,0,1,1,winter,일요일,1
2020-12-14,0.0,-5.3,0.0,3.1,49.3,-14.9,2020,12,14,한솔동,0,0,0,winter,월요일,0
2020-12-15,0.0,-6.2,0.0,2.5,45.5,-16.5,2020,12,15,한솔동,0,0,0,winter,화요일,0
2020-12-16,0.0,-6.0,0.0,1.9,48.9,-15.2,2020,12,16,한솔동,0,0,0,winter,수요일,0
2020-12-17,0.0,-4.2,0.0,1.0,56.8,-12.0,2020,12,17,한솔동,0,0,1,winter,목요일,0
2020-12-18,1.0,-1.0,0.3,1.9,60.9,-7.8,2020,12,18,한솔동,0,1,1,winter,금요일,0
2020-12-19,0.0,-3.9,0.0,1.8,37.1,-17.3,2020,12,19,한솔동,0,0,0,winter,토요일,1
2020-12-20,0.0,-3.0,0.0,1.0,50.8,-12.5,2020,12,20,한솔동,0,0,1,winter,일요일,1
2020-12-21,0.0,-0.6,0.0,0.7,66.4,-6.3,2020,12,21,한솔동,0,1,1,winter,월요일,0
2020-12-22,0.0,1.3,0.0,0.8,67.9,-4.5,2020,12,22,한솔동,0,1,2,winter,화요일,0
2020-12-23,1.0,3.0,0.0,0.8,70.1,-2.1,2020,12,23,한솔동,0,1,2,winter,수요일,0
2020-12-24,0.0,3.7,0.0,1.6,56.9,-4.8,2020,12,24,한솔동,0,1,2,winter,목요일,0
2020-12-25,0.0,0.3,0.3,1.2,59.8,-7.0,2020,12,25,한솔동,0,0,0,winter,금요일,1
2020-12-26,0.0,1.2,0.0,0.8,70.5,-3.7,2020,12,26,한솔동,0,1,1,winter,토요일,1
2020-12-27,0.0,2.9,0.0,0.4,76.0,-1.2,2020,12,27,한솔동,0,1,2,winter,일요일,1
2020-12-28,0.0,5.1,0.0,0.7,64.8,-1.8,2020,12,28,한솔동,0,1,2,winter,월요일,0
2020-12-29,0.0,0.4,1.8,1.6,80.0,-2.8,2020,12,29,한솔동,0,1,2,winter,화요일,0
2020-12-30,0.0,-8.5,0.4,3.3,64.0,-14.1,2020,12,30,한솔동,1,0,0,winter,수요일,0
2020-12-31,0.0,-8.6,0.0,1.3,67.8,-13.8,2020,12,31,한솔동,0,0,0,winter,목요일,0
2021-01-01,0.0,-5.5,1.1,0.6,86.8,-7.4,2021,1,1,한솔동,0,1,1,winter,금요일,1
2021-01-02,0.0,-4.5,0.0,1.2,64.8,-11.0,2021,1,2,한솔동,0,1,1,winter,토요일,1
2021-01-03,0.0,-4.6,0.0,0.8,59.1,-11.7,2021,1,3,한솔동,0,1,1,winter,일요일,1
2021-01-04,0.0,-3.4,0.0,0.7,60.9,-10.4,2021,1,4,한솔동,0,1,1,winter,월요일,0
2021-01-05,0.0,-3.7,0.0,2.4,55.1,-11.8,2021,1,5,한솔동,0,1,1,winter,화요일,0
2021-01-06,0.0,-6.3,2.4,1.2,64.6,-12.3,2021,1,6,한솔동,0,0,1,winter,수요일,0
2021-01-07,0.0,-12.0,1.0,3.6,52.8,-20.0,2021,1,7,한솔동,0,0,0,winter,목요일,0
2021-01-08,0.0,-14.3,0.0,1.3,54.0,-21.8,2021,1,8,한솔동,0,0,0,winter,금요일,0
2021-01-09,0.0,-12.5,0.0,1.1,61.8,-18.7,2021,1,9,한솔동,0,0,1,winter,토요일,1
2021-01-10,1.0,-9.0,0.0,0.7,59.8,-16.0,2021,1,10,한솔동,0,1,1,winter,일요일,1
2021-01-11,0.0,-6.9,0.0,0.5,67.1,-12.0,2021,1,11,한솔동,0,1,2,winter,월요일,0
2021-01-12,0.0,-2.4,0.7,1.0,75.4,-6.4,2021,1,12,한솔동,0,1,2,winter,화요일,0
2021-01-13,1.0,2.6,0.0,1.1,79.4,-1.0,2021,1,13,한솔동,0,1,2,winter,수요일,0
2021-01-14,0.0,2.7,0.0,0.9,49.6,-7.4,2021,1,14,한솔동,0,2,2,winter,목요일,0
2021-01-15,0.0,5.3,0.0,1.5,64.0,-1.0,2021,1,15,한솔동,0,1,1,winter,금요일,0
2021-01-16,0.0,-2.0,0.0,2.0,54.9,-10.1,2021,1,16,한솔동,1,1,1,winter,토요일,1
2021-01-17,0.0,-3.7,0.0,1.3,57.6,-11.4,2021,1,17,한솔동,1,0,0,winter,일요일,1
2021-01-18,0.0,-2.4,2.1,1.9,70.0,-7.6,2021,1,18,한솔동,0,1,1,winter,월요일,0
2021-01-19,0.0,-5.6,0.0,1.1,43.6,-16.6,2021,1,19,한솔동,0,0,0,winter,화요일,0
2021-01-20,0.0,-1.3,0.0,0.5,49.9,-11.3,2021,1,20,한솔동,0,1,1,winter,수요일,0
2021-01-21,0.0,3.8,6.8,0.6,67.9,-2.1,2021,1,21,한솔동,0,1,2,winter,목요일,0
2021-01-22,0.0,6.1,2.2,0.7,94.0,5.1,2021,1,22,한솔동,0,1,2,winter,금요일,0
2021-01-23,1.0,8.1,0.0,1.9,72.3,3.1,2021,1,23,한솔동,0,0,1,winter,토요일,1
2021-01-24,0.0,7.4,0.0,1.0,60.4,-0.1,2021,1,24,한솔동,0,0,0,winter,일요일,1
2021-01-25,0.0,7.8,0.0,1.1,58.5,-0.3,2021,1,25,한솔동,0,0,0,winter,월요일,0
2021-01-26,0.0,5.2,3.5,0.9,82.4,2.3,2021,1,26,한솔동,0,0,1,winter,화요일,0
2021-01-27,0.0,2.5,0.0,1.7,45.0,-9.4,2021,1,27,한솔동,0,1,1,winter,수요일,0
2021-01-28,0.0,-2.4,2.2,2.5,57.5,-9.8,2021,1,28,한솔동,0,1,1,winter,목요일,0
2021-01-29,1.0,-6.7,0.0,2.5,49.8,-15.6,2021,1,29,한솔동,1,0,0,winter,금요일,0
2021-01-30,1.0,-0.3,0.0,1.3,54.0,-9.1,2021,1,30,한솔동,0,1,1,winter,토요일,1
2021-01-31,0.0,3.8,0.0,0.8,59.4,-3.9,2021,1,31,한솔동,0,1,1,winter,일요일,1
2021-02-01,1.0,6.2,7.5,1.3,77.6,2.3,2021,2,1,한솔동,0,2,2,winter,월요일,0
2021-02-02,0.0,-3.4,0.0,2.7,43.5,-14.6,2021,2,2,한솔동,1,1,0,winter,화요일,0
2021-02-03,0.0,-2.4,0.8,1.6,56.5,-10.8,2021,2,3,한솔동,0,0,1,winter,수요일,0
2021-02-04,2.0,-1.5,2.0,1.6,47.6,-12.0,2021,2,4,한솔동,1,0,0,winter,목요일,0
2021-02-05,0.0,0.3,0.0,0.8,52.9,-8.9,2021,2,5,한솔동,0,0,0,winter,금요일,0
2021-02-06,0.0,5.5,0.0,1.3,66.1,-0.4,2021,2,6,한솔동,0,1,1,winter,토요일,1
2021-02-07,0.0,4.9,0.0,1.7,61.5,-2.8,2021,2,7,한솔동,1,1,2,winter,일요일,1
2021-02-08,0.0,-2.2,0.0,2.4,42.0,-13.8,2021,2,8,한솔동,1,0,0,winter,월요일,0
2021-02-09,0.0,-0.9,0.0,1.1,49.8,-10.8,2021,2,9,한솔동,0,0,1,winter,화요일,0
2021-02-10,0.0,1.8,0.0,0.8,65.5,-4.3,2021,2,10,한솔동,0,1,1,winter,수요일,0
2021-02-11,0.0,4.7,0.0,0.6,62.9,-2.4,2021,2,11,한솔동,0,1,2,winter,목요일,1
2021-02-12,0.0,6.4,0.0,0.7,52.1,-4.0,2021,2,12,한솔동,0,1,2,winter,금요일,1
2021-02-13,0.0,7.0,0.0,0.5,42.4,-7.1,2021,2,13,한솔동,0,1,2,winter,토요일,1
2021-02-14,0.0,8.5,0.6,0.6,57.6,0.3,2021,2,14,한솔동,0,1,2,winter,일요일,1
2021-02-15,0.0,2.3,0.5,2.2,61.4,-4.8,2021,2,15,한솔동,1,1,1,winter,월요일,0
2021-02-16,0.0,-3.7,2.7,2.0,59.4,-10.8,2021,2,16,한솔동,1,0,0,winter,화요일,0
2021-02-17,1.0,-7.1,0.1,3.3,50.5,-15.9,2021,2,17,한솔동,1,0,0,winter,수요일,0
2021-02-18,0.0,-4.8,0.2,2.0,55.5,-12.6,2021,2,18,한솔동,1,1,0,winter,목요일,0
2021-02-19,1.0,1.8,0.0,1.7,62.4,-4.9,2021,2,19,한솔동,1,1,1,winter,금요일,0
2021-02-20,0.0,10.7,0.0,2.3,57.9,2.3,2021,2,20,한솔동,1,1,2,winter,토요일,1
2021-02-21,0.0,14.0,0.0,2.6,47.9,1.7,2021,2,21,한솔동,1,1,1,winter,일요일,1
2021-02-22,0.0,10.4,0.0,2.7,44.9,-1.6,2021,2,22,한솔동,1,1,1,winter,월요일,0
2021-02-23,1.0,1.2,0.0,2.0,33.6,-14.1,2021,2,23,한솔동,1,1,0,winter,화요일,0
2021-02-24,1.0,3.4,0.0,0.8,30.8,-14.3,2021,2,24,한솔동,0,1,1,winter,수요일,0
2021-02-25,0.0,4.2,0.0,0.8,51.4,-5.0,2021,2,25,한솔동,0,1,1,winter,목요일,0
2021-02-26,0.0,8.4,0.0,1.8,38.8,-5.4,2021,2,26,한솔동,0,1,1,winter,금요일,0
2021-02-27,1.0,7.9,0.0,2.9,45.6,-3.3,2021,2,27,한솔동,1,0,0,winter,토요일,1
2021-02-28,1.0,7.1,0.0,1.5,59.6,-0.5,2021,2,28,한솔동,1,0,0,winter,일요일,1
2021-03-01,0.0,7.5,63.3,1.9,92.6,6.3,2021,3,1,한솔동,0,0,0,spring,월요일,1
2021-03-02,0.0,2.6,0.0,1.9,72.6,-2.0,2021,3,2,한솔동,0,0,0,spring,화요일,0
2021-03-03,0.0,3.7,0.0,0.9,60.3,-4.7,2021,3,3,한솔동,0,1,1,spring,수요일,0
2021-03-04,1.0,5.1,2.3,0.7,75.6,1.0,2021,3,4,한솔동,0,1,1,spring,목요일,0
2021-03-05,0.0,7.6,0.0,1.1,71.8,2.0,2021,3,5,한솔동,0,1,1,spring,금요일,0
2021-03-06,0.0,6.6,0.0,2.2,70.6,1.3,2021,3,6,한솔동,0,1,1,spring,토요일,1
2021-03-07,0.0,6.1,0.0,1.8,65.5,0.0,2021,3,7,한솔동,1,0,0,spring,일요일,1
2021-03-08,1.0,6.6,0.0,1.0,62.0,-1.5,2021,3,8,한솔동,0,1,2,spring,월요일,0
2021-03-09,1.0,6.4,0.0,1.2,57.8,-2.1,2021,3,9,한솔동,0,1,2,spring,화요일,0
2021-03-10,0.0,8.6,0.0,1.1,47.8,-3.3,2021,3,10,한솔동,1,1,2,spring,수요일,0
2021-03-11,0.0,9.9,0.0,1.2,46.8,-2.3,2021,3,11,한솔동,1,1,2,spring,목요일,0
2021-03-12,1.0,8.2,6.4,1.5,77.4,4.2,2021,3,12,한솔동,1,1,2,spring,금요일,0
2021-03-13,0.0,8.4,0.0,1.3,68.1,2.1,2021,3,13,한솔동,0,1,1,spring,토요일,1
2021-03-14,0.0,8.4,0.0,1.2,68.3,2.4,2021,3,14,한솔동,1,1,2,spring,일요일,1
2021-03-15,0.0,11.0,0.0,1.2,59.8,2.1,2021,3,15,한솔동,1,1,2,spring,월요일,0
2021-03-16,0.0,10.0,0.2,2.2,47.0,-2.6,2021,3,16,한솔동,1,1,1,spring,화요일,0
2021-03-17,1.0,8.3,0.0,1.1,45.0,-4.6,2021,3,17,한솔동,0,2,1,spring,수요일,0
2021-03-18,0.0,11.5,0.0,1.2,50.0,0.7,2021,3,18,한솔동,1,2,1,spring,목요일,0
2021-03-19,1.0,13.2,0.0,2.9,48.1,2.1,2021,3,19,한솔동,1,1,0,spring,금요일,0
2021-03-20,0.0,8.2,5.4,1.4,84.5,5.6,2021,3,20,한솔동,1,0,0,spring,토요일,1
2021-03-21,0.0,5.8,0.0,2.4,62.8,-1.2,2021,3,21,한솔동,1,1,1,spring,일요일,1
2021-03-22,0.0,6.1,0.0,1.9,47.0,-5.3,2021,3,22,한솔동,1,1,0,spring,월요일,0
2021-03-23,0.0,8.8,0.0,1.5,58.1,-0.5,2021,3,23,한솔동,1,2,1,spring,화요일,0
2021-03-24,0.0,10.5,0.0,1.3,49.0,-1.7,2021,3,24,한솔동,1,1,1,spring,수요일,0
2021-03-25,0.0,12.2,0.0,1.1,52.9,1.9,2021,3,25,한솔동,1,1,1,spring,목요일,0
2021-03-26,0.0,13.0,0.0,0.9,48.8,-0.4,2021,3,26,한솔동,1,1,1,spring,금요일,0
2021-03-27,0.0,12.0,20.0,1.0,71.0,6.1,2021,3,27,한솔동,0,1,1,spring,토요일,1
2021-03-28,0.0,9.6,2.2,1.8,89.5,7.9,2021,3,28,한솔동,1,0,0,spring,일요일,1
2021-03-29,1.0,11.7,0.0,1.7,51.9,0.9,2021,3,29,한솔동,1,3,2,spring,월요일,0
2021-03-30,0.0,11.7,0.0,1.5,35.6,-4.7,2021,3,30,한솔동,1,3,1,spring,화요일,0
2021-03-31,2.0,13.7,0.0,0.8,33.9,-4.2,2021,3,31,한솔동,0,1,1,spring,수요일,0
2021-04-01,1.0,15.6,0.0,3.4,34.3,-0.6,2021,4,1,한솔동,1,1,0,spring,목요일,0
2021-04-02,1.0,17.1,0.0,2.8,43.0,4.2,2021,4,2,한솔동,1,1,0,spring,금요일,0
2021-04-03,0.0,15.8,27.3,1.3,79.4,11.8,2021,4,3,한솔동,1,1,0,spring,토요일,1
2021-04-04,0.0,11.2,5.9,2.0,78.4,7.3,2021,4,4,한솔동,1,0,0,spring,일요일,1
2021-04-05,0.0,11.2,0.0,1.3,41.1,-2.9,2021,4,5,한솔동,1,0,0,spring,월요일,0
2021-04-06,0.0,12.7,0.0,1.7,44.5,-0.5,2021,4,6,한솔동,1,1,1,spring,화요일,0
2021-04-07,0.0,13.4,0.0,1.7,42.4,-1.4,2021,4,7,한솔동,1,1,1,spring,수요일,0
2021-04-08,0.0,12.4,0.0,1.9,34.9,-4.1,2021,4,8,한솔동,1,1,1,spring,목요일,0
2021-04-09,0.0,11.7,0.0,1.9,44.0,-0.7,2021,4,9,한솔동,1,0,0,spring,금요일,0
2021-04-10,0.0,12.1,0.0,1.8,46.6,0.5,2021,4,10,한솔동,1,1,0,spring,토요일,1
2021-04-11,0.0,14.6,0.0,1.0,46.6,1.5,2021,4,11,한솔동,1,1,1,spring,일요일,1
2021-04-12,0.0,13.2,18.2,1.2,72.1,7.5,2021,4,12,한솔동,0,0,1,spring,월요일,0
2021-04-13,3.0,10.2,1.1,2.0,71.3,4.7,2021,4,13,한솔동,1,0,1,spring,화요일,0
2021-04-14,0.0,9.0,0.0,1.9,46.3,-3.4,2021,4,14,한솔동,1,0,1,spring,수요일,0
2021-04-15,3.0,10.4,0.0,1.1,46.1,-2.3,2021,4,15,한솔동,1,0,1,spring,목요일,0
2021-04-16,0.0,10.9,0.3,1.2,73.1,5.9,2021,4,16,한솔동,1,1,1,spring,금요일,0
2021-04-17,0.0,9.5,0.0,1.8,58.8,-0.1,2021,4,17,한솔동,1,1,0,spring,토요일,1
