RECV_CPLT_DM,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour
2021-01-27 22:59:35,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 13-5,127.296659,36.60313,21,01,27,22
2021-02-01 03:17:24,세종특별자치시 세종시 전동면 석곡리(행정:전동면) 329-4,127.247356,36.662763,21,02,01,03
2021-02-02 20:53:26,세종특별자치시 세종시 조치원읍 교리(조치원읍) 24-1,127.29805827,36.603055,21,02,02,20
2021-02-04 10:32:37,세종특별자치시 세종시 가람동(한솔동) 19-26,127.24949249,36.46626901,21,02,04,10
2021-02-06 02:21:26,세종특별자치시 세종시 대평동(대평동) 269-7,127.27494089,36.4674313,21,02,06,02
2021-01-29 14:15:04,세종특별자치시 세종시 고운동(도담동) 산159 ,127.23949629,36.51613649,21,01,29,14
2021-02-04 13:47:04,세종특별자치시 세종시 다정동(다정동) 50-12,127.24050865,36.49983036,21,02,04,13
2021-01-29 15:48:10,세종특별자치시 세종시 반곡동(행정:소담동) 400,127.30758,36.498813,21,01,29,15
2021-01-29 15:41:51,세종특별자치시 세종시 대평동(대평동) 500-1,127.27508652,36.46742976,21,01,29,15
2021-01-29 15:48:10,세종특별자치시 세종시 반곡동(행정:소담동) 400,127.30758,36.498813,21,01,29,15
2021-01-29 17:49:56,세종특별자치시 세종시 조치원읍 서창리(행정:조치원읍) 168-7,127.290103,36.608131,21,01,29,17
2021-02-02 19:45:34,세종특별자치시 세종시 종촌동(행정:종촌동) 652,127.25222,36.50655,21,02,02,19
2021-02-02 19:12:15,세종특별자치시 세종시 고운동(고운동) 1393,127.23635939,36.51721967,21,02,02,19
2021-02-02 19:16:14,세종특별자치시 세종시 종촌동(행정:종촌동) 679,127.2432,36.50529,21,02,02,19
2021-02-05 09:55:58,세종특별자치시 세종시 나성동(행정:새롬동) 720,127.261814,36.480236,21,02,05,09
2021-02-01 17:27:21,세종특별자치시 세종시 도담동(행정:도담동) 654,127.26003,36.515157,21,02,01,17
2021-01-29 19:19:45,세종특별자치시 세종시 다정동(행정:다정동) 산29,127.24308,36.495144,21,01,29,19
2021-02-02 08:29:51,세종특별자치시 세종시 금남면 발산리(금남면) 308,127.28061271,36.45918033,21,02,02,08
2021-02-02 09:08:25,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 22-6,127.299935,36.602826,21,02,02,09
2021-02-06 11:04:17,세종특별자치시 세종시 한솔동(한솔동) 1233,127.26097322,36.47939674,21,02,06,11
2021-01-30 12:25:45,세종특별자치시 세종시 소정면 운당리(행정:소정면) 36-3,127.152665,36.697088,21,01,30,12
2021-02-02 15:58:08,세종특별자치시 세종시 금남면 용포리(행정:금남면) 122-3,127.280102,36.463474,21,02,02,15
2021-01-30 18:07:05,세종특별자치시 세종시 아름동(아름동) 1325,127.2414691,36.51134001,21,01,30,18
2021-01-30 18:25:47,세종특별자치시 세종시 나성동(행정:새롬동) 793,127.258745,36.490631,21,01,30,18
2021-01-30 18:25:23,세종특별자치시 세종시 도담동(행정:도담동) ,127.258218,36.519391,21,01,30,18
2021-02-06 12:14:24,세종특별자치시 세종시 다정동(다정동) 7-3,127.24896862,36.4947908,21,02,06,12
2021-02-02 22:08:26,세종특별자치시 세종시 종촌동(종촌동) 690-2,127.24759032,36.50215137,21,02,02,22
2021-02-06 13:08:21,세종특별자치시 세종시 보람동(행정:보람동) 628-4,127.289132,36.47784,21,02,06,13
2021-02-02 22:24:26,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 167,127.295853,36.590966,21,02,02,22
2021-02-01 09:02:36,세종특별자치시 세종시 금남면 용담리(금남면) 3-2,127.29212409,36.42338663,21,02,01,09
2021-02-01 09:05:25,세종특별자치시 세종시 고운동(행정:고운동) 1706,127.240332,36.507136,21,02,01,09
2021-02-01 10:00:25,세종특별자치시 세종시 연기면 보통리(행정:연기면) 390-4,127.27518,36.555044,21,02,01,10
2021-02-02 17:28:59,세종특별자치시 세종시 종촌동(종촌동) 690,127.24587243,36.50198504,21,02,02,17
2021-02-02 14:02:09,세종특별자치시 세종시 새롬동(행정:새롬동) ,127.245608,36.484645,21,02,02,14
2021-02-02 14:10:47,세종특별자치시 세종시 소정면 소정리(소정면) 495-6,127.14293,36.713841,21,02,02,14
2021-02-02 13:56:41,세종특별자치시 세종시 소정면 소정리(소정면) 495-6,127.14293,36.713841,21,02,02,13
2021-01-31 16:18:33,세종특별자치시 세종시 나성동(새롬동) 662-2,127.26901531,36.48103595,21,01,31,16
2021-02-03 17:28:15,세종특별자치시 세종시 어진동(행정:도담동) ,127.257218,36.503198,21,02,03,17
2021-02-04 12:11:10,세종특별자치시 세종시 어진동(행정:도담동) 670,127.262382,36.495768,21,02,04,12
2021-02-06 17:11:18,세종특별자치시 세종시 보람동(보람동) 622-5,127.293926,36.48078,21,02,06,17
2021-02-07 10:18:50,세종특별자치시 세종시 소정면 고등리(소정면) 95-4,127.1983333,36.7166667,21,02,07,10
2021-02-01 12:20:50,세종특별자치시 세종시 소정면 운당리(행정:소정면) 154-5,127.147336,36.704748,21,02,01,12
2021-02-04 22:02:34,세종특별자치시 세종시 나성동(새롬동) 361-215,127.25762032,36.48939848,21,02,04,22
2021-02-04 22:41:25,세종특별자치시 세종시 다정동(다정동) 5-1,127.25093891,36.49591615,21,02,04,22
2021-02-04 22:45:37,세종특별자치시 세종시 장군면 산학리(장군면) 136-10,127.2289884,36.48407223,21,02,04,22
2021-02-05 19:57:36,세종특별자치시 세종시 보람동(행정:보람동) 664-102,127.285577,36.474118,21,02,05,19
2021-02-05 20:31:47,세종특별자치시 세종시 소담동(소담동) 36-14,127.301852,36.485398,21,02,05,20
2021-02-04 23:56:49,세종특별자치시 세종시 나성동(새롬동) 765,127.25674955,36.48955388,21,02,04,23
2021-02-04 23:55:05,세종특별자치시 세종시 장군면 산학리(장군면) 136-10,127.2289884,36.48407223,21,02,04,23
2021-02-09 10:38:55,세종특별자치시 세종시 장군면 도계리(행정:장군면) 162-5,127.206722,36.497782,21,02,09,10
2021-02-09 09:39:56,세종특별자치시 세종시 연서면 월하리(행정:연서면) ,127.291686,36.575468,21,02,09,09
2021-02-09 10:33:32,세종특별자치시 세종시 소담동(소담동) 32-41,127.30218,36.484891,21,02,09,10
2021-02-03 18:40:26,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 91-4,127.29262201,36.60338457,21,02,03,18
2021-02-03 22:54:53,세종특별자치시 세종시 고운동(고운동) 381-6,127.24768995,36.52902928,21,02,03,22
2021-02-01 08:42:20,세종특별자치시 세종시 새롬동(행정:새롬동) 385,127.24458999,36.48731499,21,02,01,08
2021-02-01 08:33:39,세종특별자치시 세종시 금남면 두만리(금남면) 59,127.29172379,36.42464434,21,02,01,08
2021-02-01 08:26:47,세종특별자치시 세종시 금남면 용담리(금남면) 3-2,127.29212409,36.42338663,21,02,01,08
2021-02-01 08:26:47,세종특별자치시 세종시 금남면 용담리(금남면) 3-2,127.29212409,36.42338663,21,02,01,08
2021-02-04 06:29:11,세종특별자치시 세종시 소담동(소담동) 49-3,127.3042528,36.48470273,21,02,04,06
2021-02-13 09:09:41,세종특별자치시 세종시 소정면 운당리(행정:소정면) 36-4,127.15284,36.6971,21,02,13,09
2021-02-08 08:56:03,세종특별자치시 세종시 반곡동(소담동) 52-23,127.31358093,36.49847933,21,02,08,08
2021-02-08 10:26:43,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 3-27,127.300102,36.601937,21,02,08,10
2021-02-08 06:40:36,세종특별자치시 세종시 나성동(새롬동) 258-2,127.263803,36.487463,21,02,08,06
2021-02-05 06:37:16,세종특별자치시 세종시 금남면 용포리(행정:금남면) 122-1,127.280355,36.463869,21,02,05,06
2021-02-08 07:55:54,세종특별자치시 세종시 한솔동(행정:한솔동) ,127.252746,36.471618,21,02,08,07
2021-02-03 13:57:46,세종특별자치시 세종시 소정면 소정리(행정:소정면) 490-5,127.143931,36.714119,21,02,03,13
2021-02-08 18:01:26,세종특별자치시 세종시 소담동(소담동) 32-41,127.30544107,36.48169433,21,02,08,18
2021-02-03 14:12:16,세종특별자치시 세종시 대평동(행정:대평동) 489,127.27936956,36.47234987,21,02,03,14
2021-02-05 18:28:28,세종특별자치시 세종시 연기면 세종리(연기면) 27-89,127.299914,36.498545,21,02,05,18
2021-02-05 17:56:27,세종특별자치시 세종시 고운동(행정:고운동) 1408,127.228527,36.511108,21,02,05,17
2021-02-05 17:59:57,세종특별자치시 세종시 다정동(다정동) 363-298,127.24253559,36.49030958,21,02,05,17
2021-02-11 23:48:15,세종특별자치시 세종시 조치원읍 신안리(행정:조치원읍) 173-6,127.288603,36.626018,21,02,11,23
2021-02-08 19:17:33,세종특별자치시 세종시 어진동(도담동) 524,127.25585327,36.49891909,21,02,08,19
2021-02-08 20:22:38,세종특별자치시 세종시 조치원읍 번암리(조치원읍) 141-5,127.29393487,36.58369509,21,02,08,20
2021-02-08 11:50:24,세종특별자치시 세종시 대평동(대평동) 268-4,127.27466627,36.46909976,21,02,08,11
2021-02-08 12:27:00,세종특별자치시 세종시 소정면 고등리(소정면) 346-1,127.19515418,36.7101707,21,02,08,12
2021-02-08 12:13:46,세종특별자치시 세종시 조치원읍 남리(행정:조치원읍) 55-1,127.299074,36.596999,21,02,08,12
2021-02-09 13:12:23,세종특별자치시 세종시 금남면 금천리(행정:금남면) 62-4,127.320593,36.439176,21,02,09,13
2021-02-09 13:20:50,세종특별자치시 세종시 어진동(도담동) 714,127.26510835,36.50593531,21,02,09,13
2021-02-09 12:23:05,세종특별자치시 세종시 어진동(도담동) 530,127.2611111,36.5080556,21,02,09,12
2021-02-05 13:52:40,세종특별자치시 세종시 어진동(행정:도담동) 530,127.261134,36.50817,21,02,05,13
2021-02-05 16:21:49,세종특별자치시 세종시 고운동(행정:고운동) ,127.236609,36.519668,21,02,05,16
2021-02-05 14:31:51,세종특별자치시 세종시 조치원읍 신흥리(행정:조치원읍) 248-1,127.288565,36.59652,21,02,05,14
2021-02-09 22:03:57,세종특별자치시 세종시 소담동(행정:소담동) 32-42,127.30565,36.48123,21,02,09,22
2021-02-07 13:29:37,세종특별자치시 세종시 부강면 노호리(부강면) 401-3,127.39027084,36.49884258,21,02,07,13
2021-02-10 16:30:41,세종특별자치시 세종시 장군면 하봉리(장군면) 228-1,127.18906403,36.49912477,21,02,10,16
2021-02-10 16:16:28,세종특별자치시 세종시 어진동(도담동) 678,127.25577024,36.49870063,21,02,10,16
2021-02-10 23:14:52,세종특별자치시 세종시 대평동(행정:대평동) 125-1,127.273354,36.472995,21,02,10,23
2021-02-13 09:46:09,세종특별자치시 세종시 종촌동(행정:종촌동) 686,127.242719,36.501004,21,02,13,09
2021-02-10 23:04:14,세종특별자치시 세종시 전동면 석곡리(전동면) 87-11,127.26137849,36.65205979,21,02,10,23
2021-02-07 15:17:43,세종특별자치시 세종시 아름동(행정:아름동) 1353,127.24723,36.50973,21,02,07,15
2021-02-13 10:49:03,세종특별자치시 세종시 금남면 용포리(행정:금남면) 89-7,127.2798,36.463342,21,02,13,10
2021-02-07 14:30:16,세종특별자치시 세종시 연서면 용암리(연서면) 202-3,127.2272739,36.60042907,21,02,07,14
2021-02-07 00:49:39,세종특별자치시 세종시 연서면 성제리(행정:연서면) 313-1,127.270033,36.592089,21,02,07,00
2021-02-11 10:32:57,세종특별자치시 세종시 반곡동(소담동) 401,127.3083333,36.4966667,21,02,11,10
2021-02-07 00:41:54,세종특별자치시 세종시 연서면 성제리(연서면) 304-2,127.26973703,36.59196946,21,02,07,00
2021-02-07 21:50:12,세종특별자치시 세종시 보람동(행정:보람동) 650-1,127.29363237,36.48291995,21,02,07,21
2021-02-08 13:48:31,세종특별자치시 세종시 보람동(행정:보람동) 628-2,127.288493,36.478062,21,02,08,13
2021-02-13 21:30:42,세종특별자치시 세종시 다정동(행정:다정동) 363-12,127.25419026,36.49176444,21,02,13,21
2021-02-09 06:21:35,세종특별자치시 세종시 금남면 용포리(행정:금남면) ,127.283688,36.464814,21,02,09,06
2021-02-09 06:29:05,세종특별자치시 세종시 금남면 용포리(행정:금남면) ,127.283688,36.464814,21,02,09,06
2021-02-08 17:20:54,세종특별자치시 세종시 나성동(행정:새롬동) ,127.262468,36.479423,21,02,08,17
2021-02-09 08:18:00,세종특별자치시 세종시 반곡동(소담동) 824,127.3141369,36.49903656,21,02,09,08
2021-02-08 15:36:54,세종특별자치시 세종시 어진동(도담동) 649,127.26694465,36.49444699,21,02,08,15
2021-02-09 06:10:08,세종특별자치시 세종시 금남면 용포리(금남면) 160-1,127.28416055,36.46493723,21,02,09,06
2021-02-09 07:40:13,세종특별자치시 세종시 연기면 세종리(행정:연기면) 26-6,127.33009125,36.51302833,21,02,09,07
2021-02-09 07:41:02,세종특별자치시 세종시 합강동(연기면) 산55-5,127.33030863,36.51632341,21,02,09,07
2021-02-10 12:51:09,세종특별자치시 세종시 장군면 봉안리(행정:장군면) 278-2,127.222582,36.50292,21,02,10,12
2021-02-10 12:54:49,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) ,127.297824,36.600543,21,02,10,12
2021-02-13 15:02:55,세종특별자치시 세종시 장군면 봉안리(장군면) 40-4,127.229998,36.4994,21,02,13,15
2021-02-14 15:31:11,세종특별자치시 세종시 금남면 용포리(행정:금남면) 89-7,127.2798,36.463342,21,02,14,15
2021-02-06 20:22:55,세종특별자치시 세종시 다정동(행정:다정동) 6-7,127.248441,36.495171,21,02,06,20
2021-02-13 14:01:13,세종특별자치시 세종시 어진동(도담동) 693,127.25633,36.503537,21,02,13,14
2021-02-13 14:15:18,세종특별자치시 세종시 전의면 동교리(전의면) 258-6,127.212185,36.671446,21,02,13,14
2021-02-11 00:42:21,세종특별자치시 세종시 장군면 은용리(장군면) 466-9,127.20041513,36.48926497,21,02,11,00
2021-02-11 00:44:31,세종특별자치시 세종시 장군면 은용리(장군면) 461-2,127.201488,36.488954,21,02,11,00
2021-02-14 22:15:33,세종특별자치시 세종시 연기면 세종리(연기면) 224-6,127.29757547,36.50251508,21,02,14,22
2021-02-17 17:04:27,세종특별자치시 세종시 보람동(행정:보람동) 615-2,127.292909,36.483034,21,02,17,17
2021-02-10 21:38:54,세종특별자치시 세종시 도담동(도담동) 407-3,127.25712459,36.51856763,21,02,10,21
2021-02-16 16:26:41,세종특별자치시 세종시 연기면 한별리(연기면) 235-3,127.27880948,36.53465761,21,02,16,16
2021-02-16 15:47:22,세종특별자치시 세종시 다정동(다정동) 38-41,127.2461111,36.4897222,21,02,16,15
2021-02-16 15:50:21,세종특별자치시 세종시 다정동(행정:다정동) 363-208,127.247663,36.492755,21,02,16,15
2021-02-16 17:06:08,세종특별자치시 세종시 종촌동(도담동) 151-107 ,127.24987158,36.50413816,21,02,16,17
2021-02-16 15:54:30,세종특별자치시 세종시 다정동(행정:다정동) 363-208,127.247663,36.492755,21,02,16,15
2021-02-10 22:20:53,세종특별자치시 세종시 조치원읍 신흥리(조치원읍) 398,127.28905475,36.59310412,21,02,10,22
2021-02-10 22:34:29,세종특별자치시 세종시 전동면 석곡리(전동면) 4-6,127.26742744,36.64853454,21,02,10,22
2021-02-10 22:14:42,세종특별자치시 세종시 전동면 석곡리(전동면) 88-14,127.26195976,36.65142422,21,02,10,22
2021-02-10 22:30:56,세종특별자치시 세종시 전동면 석곡리(전동면) 386-1,127.26110733,36.65244446,21,02,10,22
2021-02-10 01:12:16,세종특별자치시 세종시 보람동(보람동) 700-57,127.286088,36.472569,21,02,10,01
2021-02-10 01:15:04,세종특별자치시 세종시 보람동(보람동) 700-57,127.286088,36.472569,21,02,10,01
2021-02-10 20:34:19,세종특별자치시 세종시 소정면 운당리(소정면) 203-4,127.14926004,36.70572996,21,02,10,20
2021-02-10 09:44:16,세종특별자치시 세종시 반곡동(행정:소담동) 163-3,127.3184049,36.49435502,21,02,10,09
2021-02-11 02:17:38,세종특별자치시 세종시 어진동(행정:도담동) 524,127.256357,36.499338,21,02,11,02
2021-02-11 03:04:53,세종특별자치시 세종시 조치원읍 서창리(행정:조치원읍) 182-2,127.290059,36.609661,21,02,11,03
2021-02-14 06:45:51,세종특별자치시 세종시 금남면 두만리(행정:금남면) ,127.290188,36.425207,21,02,14,06
2021-02-14 06:53:08,세종특별자치시 세종시 금남면 두만리(금남면) 409-2,127.2860614,36.43681208,21,02,14,06
2021-02-14 06:53:08,세종특별자치시 세종시 금남면 두만리(금남면) 68,127.2912661,36.42679058,21,02,14,06
2021-02-17 18:57:22,세종특별자치시 세종시 조치원읍 신흥리(조치원읍) 224-1,127.28864536,36.59443277,21,02,17,18
2021-02-17 18:58:44,세종특별자치시 세종시 대평동(대평동) 484-55,127.27180481,36.465801,21,02,17,18
2021-02-14 06:45:51,세종특별자치시 세종시 금남면 두만리(금남면) 407-2,127.28597153,36.43685724,21,02,14,06
2021-02-16 11:44:25,세종특별자치시 세종시 연기면 세종리(연기면) 548-87,127.2697346,36.49150634,21,02,16,11
2021-02-15 13:18:45,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍) ,127.304796,36.603104,21,02,15,13
2021-02-10 18:35:41,세종특별자치시 세종시 고운동(고운동) 433-3,127.24457065,36.53193372,21,02,10,18
2021-02-19 18:06:14,세종특별자치시 세종시 조치원읍 원리(조치원읍) 14,127.29811612,36.60130188,21,02,19,18
2021-02-12 17:00:32,세종특별자치시 세종시 전동면 석곡리(행정:전동면) 88-2,127.264501,36.652277,21,02,12,17
2021-02-24 13:07:07,세종특별자치시 세종시 새롬동(새롬동) 산4,127.25061099,36.4873957,21,02,24,13
2021-02-15 09:28:52,세종특별자치시 세종시 보람동(행정:보람동) 670,127.29143,36.47735,21,02,15,09
2021-02-15 10:50:11,세종특별자치시 세종시 어진동(행정:도담동) 666,127.25994,36.497477,21,02,15,10
2021-02-15 09:01:57,세종특별자치시 세종시 전동면 석곡리(전동면) 산31-10,127.24929571,36.66299701,21,02,15,09
2021-02-15 08:05:33,세종특별자치시 세종시 연기면 보통리(연기면) 365-2,127.27783059,36.55270091,21,02,15,08
2021-02-17 09:31:21,세종특별자치시 세종시 전동면 미곡리(전동면) 167-2,127.231293,36.669273,21,02,17,09
2021-02-21 10:27:17,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 72,127.294292,36.592712,21,02,21,10
2021-02-20 16:10:22,세종특별자치시 세종시 어진동(도담동) 658,127.26500273,36.49505854,21,02,20,16
2021-02-16 04:16:37,세종특별자치시 세종시 금남면 발산리(금남면) 302-19,127.28076035,36.45923683,21,02,16,04
2021-02-11 18:37:00,세종특별자치시 세종시 다정동(다정동) 306,127.24481327,36.49629233,21,02,11,18
2021-02-11 18:29:47,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 3-19,127.299574,36.601604,21,02,11,18
2021-02-16 08:31:57,세종특별자치시 세종시 어진동(도담동) 579,127.26459032,36.49891153,21,02,16,08
2021-02-11 18:29:48,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 3-19,127.299574,36.601604,21,02,11,18
2021-02-16 18:44:13,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 72,127.295435,36.59315,21,02,16,18
2021-02-15 15:06:00,세종특별자치시 세종시 아름동(아름동) 829,127.24639443,36.52010664,21,02,15,15
2021-02-22 09:49:16,세종특별자치시 세종시 한솔동(한솔동) 950,127.25978727,36.47868461,21,02,22,09
2021-02-21 12:32:05,세종특별자치시 세종시 조치원읍 신안리(행정:조치원읍) 389-8,127.291158,36.613964,21,02,21,12
2021-02-18 11:14:54,세종특별자치시 세종시 대평동(대평동) 270-6,127.27306008,36.47083282,21,02,18,11
2021-02-17 15:08:23,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 62-3,127.295603,36.595466,21,02,17,15
2021-02-18 09:14:07,세종특별자치시 세종시 새롬동(행정:새롬동) 산19,127.251219,36.487061,21,02,18,09
2021-02-18 09:18:29,세종특별자치시 세종시 어진동(도담동) 494,127.26050973,36.5027789,21,02,18,09
2021-02-18 08:59:40,세종특별자치시 세종시 아름동(아름동) 799,127.25,36.5269444,21,02,18,08
2021-02-22 17:57:50,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 72,127.294737,36.593559,21,02,22,17
2021-02-21 00:50:34,세종특별자치시 세종시 조치원읍 남리(조치원읍) 117-3,127.298887,36.596272,21,02,21,00
2021-02-21 00:53:23,세종특별자치시 세종시 조치원읍 남리(행정:조치원읍) 456,127.30036,36.594041,21,02,21,00
2021-02-21 07:14:52,세종특별자치시 세종시 새롬동(새롬동) 322,127.24782213,36.4868551,21,02,21,07
2021-02-18 14:05:43,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 102-1,127.29375485,36.59172872,21,02,18,14
2021-02-21 14:44:20,세종특별자치시 세종시 연기면 연기리(행정:연기면) 448-7,127.278558,36.547494,21,02,21,14
2021-02-21 15:15:41,세종특별자치시 세종시 나성동(새롬동) 395,127.261756,36.487373,21,02,21,15
2021-02-21 15:18:58,세종특별자치시 세종시 나성동(새롬동) 395,127.261756,36.487373,21,02,21,15
2021-02-21 16:03:25,세종특별자치시 세종시 대평동(행정:대평동) 584-4,127.2688386,36.46847154,21,02,21,16
2021-02-21 16:29:07,세종특별자치시 세종시 새롬동(새롬동) 341-198,127.2464671,36.47954993,21,02,21,16
2021-02-22 14:16:13,세종특별자치시 세종시 한솔동(행정:한솔동) 1045,127.249046,36.475161,21,02,22,14
2021-02-18 18:50:47,세종특별자치시 세종시 금남면 감성리(금남면) 70-1,127.285634,36.445528,21,02,18,18
2021-02-21 20:01:15,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 91-4,127.29258018,36.60343289,21,02,21,20
2021-02-23 18:57:40,세종특별자치시 세종시 다정동(다정동) 363-437,127.25517204,36.49086828,21,02,23,18
2021-02-21 19:03:58,세종특별자치시 세종시 금남면 용포리(행정:금남면) ,127.280577,36.467591,21,02,21,19
2021-02-15 20:15:26,세종특별자치시 세종시 전동면 노장리(전동면) 647-1,127.26750255,36.65388823,21,02,15,20
2021-02-19 08:02:11,세종특별자치시 세종시 연기면 수산리(연기면) 523,127.221358,36.542287,21,02,19,08
2021-02-19 09:10:57,세종특별자치시 세종시 대평동(대평동) 504-2,127.274895,36.471058,21,02,19,09
2021-02-15 18:42:36,세종특별자치시 세종시 보람동(행정:보람동) 664-9,127.28764329,36.47865113,21,02,15,18
2021-02-20 02:18:15,세종특별자치시 세종시 반곡동(소담동) 234-10,127.29957814,36.49175001,21,02,20,02
2021-02-20 01:19:35,세종특별자치시 세종시 나성동(새롬동) 350-2,127.261634,36.491368,21,02,20,01
2021-02-17 09:01:17,세종특별자치시 세종시 나성동(행정:새롬동) 738,127.256157,36.489796,21,02,17,09
2021-02-17 22:53:33,세종특별자치시 세종시 해밀동(행정:도담동) 산8,127.264395,36.527253,21,02,17,22
2021-02-17 22:00:05,세종특별자치시 세종시 소정면 운당리(행정:소정면) ,127.14967,36.705952,21,02,17,22
2021-02-19 19:12:13,세종특별자치시 세종시 합강동(소담동) 10-32,127.32335622,36.52933857,21,02,19,19
2021-02-19 18:24:51,세종특별자치시 세종시 종촌동(종촌동) 683-2,127.24349077,36.50188034,21,02,19,18
2021-02-19 18:14:36,세종특별자치시 세종시 전동면 미곡리(전동면) 424-1,127.21923272,36.67295491,21,02,19,18
2021-02-19 18:15:11,세종특별자치시 세종시 전동면 미곡리(전동면) 424-3,127.219577,36.672825,21,02,19,18
2021-02-22 12:59:56,세종특별자치시 세종시 조치원읍 신안리(행정:조치원읍) 483-26,127.28887,36.62057,21,02,22,12
2021-02-22 06:45:59,세종특별자치시 세종시 나성동(새롬동) 471-1,127.26024252,36.48356423,21,02,22,06
2021-02-24 11:53:33,세종특별자치시 세종시 연서면 성제리(연서면) 586-81,127.26451584,36.58895457,21,02,24,11
2021-02-19 15:46:21,세종특별자치시 세종시 보람동(보람동) 664-70,127.28122641,36.47520397,21,02,19,15
2021-02-22 18:25:43,세종특별자치시 세종시 연기면 세종리(연기면) 114-162,127.27822455,36.50211853,21,02,22,18
2021-02-19 10:31:48,세종특별자치시 세종시 새롬동(새롬동) 387-3,127.24431805,36.48776277,21,02,19,10
2021-02-22 20:40:34,세종특별자치시 세종시 고운동(고운동) 산173-1,127.23888874,36.50888801,21,02,22,20
2021-02-23 09:44:12,세종특별자치시 세종시 반곡동(소담동) 771-95,127.30323014,36.4944015,21,02,23,09
2021-02-20 07:31:55,세종특별자치시 세종시 보람동(보람동) 700-44,127.28669611,36.47325844,21,02,20,07
2021-02-23 11:05:08,세종특별자치시 세종시 다정동(다정동) 375-4,127.23971277,36.49540941,21,02,23,11
2021-02-23 11:50:09,세종특별자치시 세종시 한솔동(한솔동) 935,127.25557294,36.47870043,21,02,23,11
2021-02-20 18:02:22,세종특별자치시 세종시 대평동(행정:대평동) ,127.275078,36.467425,21,02,20,18
2021-02-22 15:45:52,세종특별자치시 세종시 다정동(행정:다정동) 6-7,127.24857356,36.49532486,21,02,22,15
2021-02-20 18:32:34,세종특별자치시 세종시 어진동(도담동) 586,127.26078227,36.49875922,21,02,20,18
2021-02-19 20:14:08,세종특별자치시 세종시 나성동(행정:새롬동) ,127.256218,36.489422,21,02,19,20
2021-02-23 13:01:02,세종특별자치시 세종시 전의면 읍내리(행정:전의면) 214-9,127.20458,36.68011,21,02,23,13
2021-02-23 13:58:41,세종특별자치시 세종시 장군면 도계리(장군면) 162-18,127.20658492,36.49767117,21,02,23,13
2021-02-26 19:37:02,세종특별자치시 세종시 조치원읍 교리(조치원읍) 24-1,127.298122,36.603063,21,02,26,19
2021-02-23 14:18:02,세종특별자치시 세종시 보람동(행정:보람동) ,127.287021,36.479201,21,02,23,14
2021-02-26 19:43:47,세종특별자치시 세종시 대평동(행정:대평동) 584-4,127.2688386,36.46847154,21,02,26,19
2021-03-02 00:36:12,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 261-1,127.29261,36.6045,21,03,02,00
2021-02-24 05:50:20,세종특별자치시 세종시 집현동(소담동) 770-2,127.3313889,36.4952778,21,02,24,05
2021-02-24 00:41:21,세종특별자치시 세종시 조치원읍 원리(조치원읍) 6-1,127.29944229,36.60138667,21,02,24,00
2021-02-24 00:18:58,세종특별자치시 세종시 나성동(새롬동) 793,127.2586111,36.4905556,21,02,24,00
2021-02-24 21:59:33,세종특별자치시 세종시 합강동(소담동) 10-32,127.32331971,36.52939231,21,02,24,21
2021-02-24 21:04:17,세종특별자치시 세종시 금남면 용포리(행정:금남면) 213-1,127.281133,36.468813,21,02,24,21
2021-02-24 17:25:22,세종특별자치시 세종시 도담동(도담동) 928,127.25880386,36.51237514,21,02,24,17
2021-02-28 11:45:46,세종특별자치시 세종시 가람동(한솔동) 116,127.25262346,36.47166483,21,02,28,11
2021-02-25 06:31:33,세종특별자치시 세종시 나성동(행정:새롬동) 748,127.258029,36.485571,21,02,25,06
2021-02-28 14:44:43,세종특별자치시 세종시 조치원읍 신안리(행정:조치원읍) 386,127.290541,36.61491,21,02,28,14
2021-02-20 09:10:50,세종특별자치시 세종시 연서면 고복리(행정:연서면) 32,127.261939,36.599993,21,02,20,09
2021-02-27 11:44:53,세종특별자치시 세종시 금남면 두만리(금남면) 458,127.283757,36.43502,21,02,27,11
2021-02-27 11:04:09,세종특별자치시 세종시 나성동(행정:새롬동) 772,127.26094,36.483867,21,02,27,11
2021-02-27 19:50:27,세종특별자치시 세종시 장군면 봉안리(장군면) 345-7,127.22,36.4991667,21,02,27,19
2021-02-27 10:34:17,세종특별자치시 세종시 소정면 소정리(소정면) 598-36,127.14914438,36.70690699,21,02,27,10
2021-02-27 10:34:41,세종특별자치시 세종시 전의면 유천리(전의면) 374,127.17354155,36.68313319,21,02,27,10
